venue,innings,bowler,economy
Punjab Cricket Association Stadium,1,DW Steyn,13.0
Punjab Cricket Association Stadium,1,GC Viljoen,9.5
Punjab Cricket Association Stadium,1,HF Gurney,8.0
Punjab Cricket Association Stadium,1,HV Patel,10.5
Punjab Cricket Association Stadium,1,Harbhajan Singh,8.799999999999999
Punjab Cricket Association Stadium,1,Harmeet Singh,1.0
Punjab Cricket Association Stadium,1,Harpreet Brar,7.0
Punjab Cricket Association Stadium,1,I Sharma,6.8
Punjab Cricket Association Stadium,1,IC Pandey,7.333333333333334
Punjab Cricket Association Stadium,1,IK Pathan,6.959999999999999
Punjab Cricket Association Stadium,1,JC Archer,3.5
Punjab Cricket Association Stadium,1,JD Unadkat,12.0
Punjab Cricket Association Stadium,1,JH Kallis,6.8
Punjab Cricket Association Stadium,1,JJ Bumrah,9.0
Punjab Cricket Association Stadium,1,JP Faulkner,11.0
Punjab Cricket Association Stadium,1,JR Hopes,11.0
Punjab Cricket Association Stadium,1,K Rabada,6.0
Punjab Cricket Association Stadium,1,K Santokie,12.0
Punjab Cricket Association Stadium,1,KJ Abbott,6.0
Punjab Cricket Association Stadium,1,KK Cooper,7.0
Punjab Cricket Association Stadium,1,L Ablish,14.0
Punjab Cricket Association Stadium,1,L Balaji,6.9230769230769225
Punjab Cricket Association Stadium,1,M Morkel,6.666666666666667
Punjab Cricket Association Stadium,1,MA Starc,12.0
Punjab Cricket Association Stadium,1,MF Maharoof,9.600000000000001
Punjab Cricket Association Stadium,1,MG Johnson,12.279069767441861
Punjab Cricket Association Stadium,1,MG Neser,18.0
Punjab Cricket Association Stadium,1,MM Patel,7.3125
Punjab Cricket Association Stadium,1,MM Sharma,7.199999999999999
Punjab Cricket Association Stadium,1,MP Stoinis,20.0
Punjab Cricket Association Stadium,1,MS Gony,11.0
Punjab Cricket Association Stadium,1,Mohammed Shami,6.5
Punjab Cricket Association Stadium,1,Mohammed Siraj,24.0
Punjab Cricket Association Stadium,1,Mujeeb Ur Rahman,5.428571428571429
Punjab Cricket Association Stadium,1,Mustafizur Rahman,4.0
Punjab Cricket Association Stadium,1,NA Saini,5.0
Punjab Cricket Association Stadium,1,P Awana,7.972602739726027
Punjab Cricket Association Stadium,1,P Kumar,5.4399999999999995
Punjab Cricket Association Stadium,1,P Negi,7.5
Punjab Cricket Association Stadium,1,P Sahu,9.428571428571429
Punjab Cricket Association Stadium,1,PJ Sangwan,7.800000000000001
Punjab Cricket Association Stadium,1,PP Chawla,9.230769230769232
Punjab Cricket Association Stadium,1,PP Ojha,12.0
Punjab Cricket Association Stadium,1,Pankaj Singh,6.0
Punjab Cricket Association Stadium,1,R Ashwin,6.75
Punjab Cricket Association Stadium,1,R McLaren,4.0
Punjab Cricket Association Stadium,1,R Sharma,3.0
Punjab Cricket Association Stadium,1,R Vinay Kumar,6.25
Punjab Cricket Association Stadium,1,RJ Harris,7.0
Punjab Cricket Association Stadium,1,RJ Peterson,3.0
Punjab Cricket Association Stadium,1,RP Singh,6.0
Punjab Cricket Association Stadium,1,RR Powar,2.571428571428571
Punjab Cricket Association Stadium,1,Rashid Khan,13.0
Punjab Cricket Association Stadium,1,S Aravind,14.307692307692307
Punjab Cricket Association Stadium,1,S Kaul,11.0
Punjab Cricket Association Stadium,1,S Ladda,7.0
Punjab Cricket Association Stadium,1,S Lamichhane,10.0
Punjab Cricket Association Stadium,1,S Nadeem,7.0
Punjab Cricket Association Stadium,1,S Sandeep Warrier,7.333333333333334
Punjab Cricket Association Stadium,1,S Sreesanth,7.909090909090908
Punjab Cricket Association Stadium,1,SB Wagh,9.0
Punjab Cricket Association Stadium,1,SJ Srivastava,8.769230769230768
Punjab Cricket Association Stadium,1,SK Trivedi,15.2
Punjab Cricket Association Stadium,1,SK Warne,15.0
Punjab Cricket Association Stadium,1,SL Malinga,5.142857142857142
Punjab Cricket Association Stadium,1,SM Curran,7.384615384615385
Punjab Cricket Association Stadium,1,SM Pollock,8.526315789473685
Punjab Cricket Association Stadium,1,SMSM Senanayake,5.0
Punjab Cricket Association Stadium,1,SN Thakur,14.0
Punjab Cricket Association Stadium,1,SP Narine,4.6000000000000005
Punjab Cricket Association Stadium,1,SR Watson,8.108108108108109
Punjab Cricket Association Stadium,1,SW Tait,7.714285714285715
Punjab Cricket Association Stadium,1,Sandeep Sharma,6.0625
Punjab Cricket Association Stadium,1,Shakib Al Hasan,6.9230769230769225
Punjab Cricket Association Stadium,1,T Natarajan,3.230769230769231
Punjab Cricket Association Stadium,1,UT Yadav,8.045454545454545
Punjab Cricket Association Stadium,1,VRV Singh,7.666666666666666
Punjab Cricket Association Stadium,1,VS Malik,8.7
Punjab Cricket Association Stadium,1,WD Parnell,4.0
Punjab Cricket Association Stadium,1,YS Chahal,13.714285714285714
Punjab Cricket Association Stadium,1,Z Khan,4.75
Punjab Cricket Association Stadium,2,A Mishra,24.0
Punjab Cricket Association Stadium,2,A Nehra,9.0
Punjab Cricket Association Stadium,2,AA Chavan,8.0
Punjab Cricket Association Stadium,2,AA Jhunjhunwala,13.0
Punjab Cricket Association Stadium,2,AB Agarkar,11.0
Punjab Cricket Association Stadium,2,AB Dinda,6.5625
Punjab Cricket Association Stadium,2,AD Mascarenhas,8.0
Punjab Cricket Association Stadium,2,AD Mathews,10.0
Punjab Cricket Association Stadium,2,AJ Tye,9.666666666666668
Punjab Cricket Association Stadium,2,AR Patel,9.8
Punjab Cricket Association Stadium,2,Ankit Sharma,9.75
Punjab Cricket Association Stadium,2,Anureet Singh,14.0
Punjab Cricket Association Stadium,2,Arshdeep Singh,10.3125
Punjab Cricket Association Stadium,2,Azhar Mahmood,6.0
Punjab Cricket Association Stadium,2,B Kumar,6.0
Punjab Cricket Association Stadium,2,B Lee,5.0
Punjab Cricket Association Stadium,2,BA Bhatt,6.0
Punjab Cricket Association Stadium,2,BAW Mendis,10.0
Punjab Cricket Association Stadium,2,BB Sran,5.818181818181818
Punjab Cricket Association Stadium,2,BE Hendricks,8.769230769230768
Punjab Cricket Association Stadium,2,Bipul Sharma,4.615384615384616
Punjab Cricket Association Stadium,2,CH Gayle,6.857142857142857
Punjab Cricket Association Stadium,2,CH Morris,8.25
Punjab Cricket Association Stadium,2,CJ Jordan,11.142857142857142
Punjab Cricket Association Stadium,2,DJ Bravo,6.0
Punjab Cricket Association Stadium,2,DJ Hooda,17.0
Punjab Cricket Association Stadium,2,DL Chahar,6.0
Punjab Cricket Association Stadium,2,DP Vijaykumar,12.0
Punjab Cricket Association Stadium,2,DT Christian,4.0
Punjab Cricket Association Stadium,2,DW Steyn,6.48
Punjab Cricket Association Stadium,2,GC Viljoen,8.0
Punjab Cricket Association Stadium,2,GD McGrath,7.0
Punjab Cricket Association Stadium,2,GJ Maxwell,11.0
Punjab Cricket Association Stadium,2,Gurkeerat Singh,12.0
Punjab Cricket Association Stadium,2,Harbhajan Singh,15.5
Punjab Cricket Association Stadium,2,Harmeet Singh,14.0
Punjab Cricket Association Stadium,2,I Sharma,8.0
Punjab Cricket Association Stadium,2,IK Pathan,4.816901408450704
Punjab Cricket Association Stadium,2,J Botha,5.0
Punjab Cricket Association Stadium,2,J Suchith,9.0
Punjab Cricket Association Stadium,2,JA Morkel,16.0
Punjab Cricket Association Stadium,2,JD Unadkat,1.5
Punjab Cricket Association Stadium,2,JDP Oram,10.0
Punjab Cricket Association Stadium,2,JDS Neesham,18.0
Punjab Cricket Association Stadium,2,JJ Bumrah,3.666666666666667
Punjab Cricket Association Stadium,2,JR Hopes,9.0
Punjab Cricket Association Stadium,2,K Rabada,8.307692307692307
Punjab Cricket Association Stadium,2,KC Cariappa,6.0
Punjab Cricket Association Stadium,2,KJ Abbott,8.769230769230768
Punjab Cricket Association Stadium,2,L Balaji,6.0
Punjab Cricket Association Stadium,2,M Ashwin,9.0
Punjab Cricket Association Stadium,2,M Vijay,6.857142857142857
Punjab Cricket Association Stadium,2,MC Henriques,8.307692307692307
Punjab Cricket Association Stadium,2,MF Maharoof,12.0
Punjab Cricket Association Stadium,2,MG Johnson,8.571428571428571
Punjab Cricket Association Stadium,2,MJ Henry,11.5
Punjab Cricket Association Stadium,2,MJ McClenaghan,9.243243243243244
Punjab Cricket Association Stadium,2,MM Patel,13.333333333333334
Punjab Cricket Association Stadium,2,MM Sharma,8.95890410958904
Punjab Cricket Association Stadium,2,MN Samuels,8.0
Punjab Cricket Association Stadium,2,MP Stoinis,12.333333333333332
Punjab Cricket Association Stadium,2,MS Gony,10.153846153846153
Punjab Cricket Association Stadium,2,Mohammad Asif,11.0
Punjab Cricket Association Stadium,2,Mohammad Nabi,8.0
Punjab Cricket Association Stadium,2,Mohammed Shami,8.72
Punjab Cricket Association Stadium,2,Mujeeb Ur Rahman,7.153846153846153
Punjab Cricket Association Stadium,2,NLTC Perera,7.0
Punjab Cricket Association Stadium,2,P Awana,7.224489795918368
Punjab Cricket Association Stadium,2,P Kumar,6.359281437125748
Punjab Cricket Association Stadium,2,PP Chawla,8.333333333333332
Punjab Cricket Association Stadium,2,R Ashwin,7.862068965517241
Punjab Cricket Association Stadium,2,R Dhawan,8.210526315789474
Punjab Cricket Association Stadium,2,R McLaren,9.0
Punjab Cricket Association Stadium,2,R Rampaul,3.5
Punjab Cricket Association Stadium,2,R Sharma,11.0
Punjab Cricket Association Stadium,2,R Vinay Kumar,6.0
Punjab Cricket Association Stadium,2,RJ Harris,6.789473684210526
Punjab Cricket Association Stadium,2,RP Singh,10.333333333333334
Punjab Cricket Association Stadium,2,Rashid Khan,6.0
Punjab Cricket Association Stadium,2,S Kaul,5.0
Punjab Cricket Association Stadium,2,S Sreesanth,6.608695652173913
